oui,company_name,address1,address2,country
00:9e:c8,Xiaomi Communications Co Ltd,The Rainbow City of China Resources,"NO.68, Qinghe Middle Street  Haidian District, Beijing  100085",CN
0c:1d:af,Xiaomi Communications Co Ltd,The Rainbow City of China Resources,"NO.68, Qinghe Middle Street  Haidian District, Beijing  100085",CN
34:80:b3,Xiaomi Communications Co Ltd,The Rainbow City of China Resources,"NO.68, Qinghe Middle Street  Haidian District, Beijing  100085",CN
f4:8b:32,Xiaomi Communications Co Ltd,The Rainbow City of China Resources,"NO.68, Qinghe Middle Street  Haidian District, Beijing  100085",CN
ac:4e:91,"HUAWEI TECHNOLOGIES CO.,LTD","D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen",ShenZhen  GuangDong  518129,CN
28:31:52,"HUAWEI TECHNOLOGIES CO.,LTD","D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen",ShenZhen  GuangDong  518129,CN
04:bd:70,"HUAWEI TECHNOLOGIES CO.,LTD","D1,Huawei Industrial Base",Shenzhen  Guangdong  518129,CN
00:1a:b6,Texas Instruments,108 Wild Basin Ste 350,Austin  TX  78746,US
74:88:2a,"HUAWEI TECHNOLOGIES CO.,LTD","D1-4,Huawei Industrial Base,Bantian,Longgang",ShenZhen  GuangDong  518129,CN
08:19:a6,"HUAWEI TECHNOLOGIES CO.,LTD","D1-4,Huawei Industrial Base,Bantian,Longgang",ShenZhen  GuangDong  518129,CN
3c:f8:08,"HUAWEI TECHNOLOGIES CO.,LTD","D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen",ShenZhen  GuangDong  518129,CN
48:62:76,"HUAWEI TECHNOLOGIES CO.,LTD","D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen",ShenZhen  GuangDong  518129,CN
b4:15:13,"HUAWEI TECHNOLOGIES CO.,LTD","D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen",ShenZhen  GuangDong  518129,CN
d8:42:ac,"Shanghai Feixun Communication Co.,Ltd.","Building 90, No. 4855, Guangfulin Road, Songjiang District",Shanghai    201616,CN
54:39:df,"HUAWEI TECHNOLOGIES CO.,LTD","D1,Huawei Industrial Base,Bantian,Longgang,Shenzhen",Shenzhen  Guangdong  518129,CN
00:12:d1,Texas Instruments,"12500 TI Boulevard,",Dallas    75243,US
00:12:37,Texas Instruments,"12500 TI Boulevard,",Dallas    75243,US
a0:e6:f8,Texas Instruments,12500 TI Blvd,Dallas  TX  75243,US
70:ff:76,Texas Instruments,12500 TI Blvd,Dallas  TX  75243,US
d0:39:72,Texas Instruments,12500 TI Blvd,Dallas  TX  75243,US
5c:31:3e,Texas Instruments,12500 TI BLVD,Dallas    75243,US
f4:b8:5e,Texas Instruments,12500 TI BLVD,Dallas    75243,US
68:c9:0b,Texas Instruments,12500 TI BLVD,Dallas    75243,US
d4:f5:13,Texas Instruments,12500 TI BLVD,Dallas    75243,US
50:72:24,Texas Instruments,12500 TI BLVD,Dallas    75243,US
cc:f9:54,Avaya Inc,360 Mt Kemble Ave,Morristown  NJ  07960,US
2c:f4:c5,Avaya Inc,360 Mt Kemble Ave,Morristown  NJ  07960,US
3c:3a:73,Avaya Inc,360 Mt Kemble Ave,Morristown  NJ  07960,US
fc:83:99,Avaya Inc,360 Mt Kemble Ave,Morristown  NJ  07960,US
a0:12:90,Avaya Inc,360 Mt Kemble Ave,Morristown  NJ  07960,US
38:bb:3c,Avaya Inc,360 Mt Kemble Ave,Morristown  NJ  07960,US
f8:73:a2,Avaya Inc,360 Mt Kemble Ave,Morristown  NJ  07960,US
00:11:2f,ASUSTek COMPUTER INC.,"No.150, Li-Te Rd., Peitou",Taipei    112,TW
00:90:d9,"Cisco Systems, Inc",170 W. TASMAN DR.,SAN JOSE  CA  95134-1706,US
00:90:92,"Cisco Systems, Inc",170 W. TASMAN DR.,SAN JOSE  CA  95134-1706,US
00:10:2f,"Cisco Systems, Inc",170 W. TASMAN DR.,SAN JOSE  CA  95134-1706,US
00:10:0d,"Cisco Systems, Inc",170 W. TASMAN DR.,SAN JOSE  CA  95134-1706,US
00:10:07,"Cisco Systems, Inc",170 W. TASMAN DR.,SAN JOSE  CA  95134-1706,US
00:10:14,"Cisco Systems, Inc",170 W. TASMAN DR.,SAN JOSE  CA  95134-1706,US
00:90:21,"Cisco Systems, Inc",80 West Tasman Drive,San Jose  CA  94568,US
00:90:b1,"Cisco Systems, Inc",80 West Tasman Drive,San Jose  CA  94568,US
00:90:bf,"Cisco Systems, Inc",80 West Tasman Drive,San Jose  CA  94568,US
00:50:d1,"Cisco Systems, Inc",170 W. TASMAN DR.,SAN JOSE  CA  95134-1706,US
7c:95:f3,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
34:db:fd,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
88:5a:92,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
00:40:0b,"Cisco Systems, Inc",170 WEST TASMAN DRIVE,SAN JOSE  CA  95134-1706,US
00:60:70,"Cisco Systems, Inc",170 WEST TASMAN DRIVE,SAN JOSE  CA  95134-1706,US
00:e0:1e,"Cisco Systems, Inc",170 WEST TASMAN DRIVE,SAN JOSE  CA  95134-1706,US
00:1b:fc,ASUSTek COMPUTER INC.,"15,Li-Te Rd.,Peitou",Taipei    112,TW
48:5b:39,ASUSTek COMPUTER INC.,"15,Li-Te Rd.,Peitou,Taipei 112 ,Taiwan",Taipei  Taiwan  112,TW
1c:e6:c7,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
cc:d5:39,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
50:06:04,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
4c:00:82,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
e4:48:c7,Cisco SPVTG,5030 Sugarloaf Pkwy,Lawrenceville  GA  30044,US
00:10:1f,"Cisco Systems, Inc",170 WEST TASMAN DRIVE,SAN JOSE  CA  95134-1706,US
b0:aa:77,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
bc:c4:93,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
a4:6c:2a,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
00:12:17,"Cisco-Linksys, LLC",121 Theory Dr.,Irvine  CA  92612,US
00:13:10,"Cisco-Linksys, LLC",121 Theory Dr.,Irvine  CA  92612,US
00:03:89,"PLANTRONICS, INC.",345 ENCINAL STREET,SANTA CRUZ  CA  95060,US
a0:55:4f,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
20:4c:9e,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
84:b8:02,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
f4:0f:1b,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
f8:c2:88,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
1c:6a:7a,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
50:67:ae,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
f0:9e:63,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
bc:ae:c5,ASUSTek COMPUTER INC.,"15,Li-Te Rd.,Peitou,",Taipei    112,TW
10:bf:48,ASUSTek COMPUTER INC.,"15,Li-Te Rd.,Peitou,",Taipei    112,TW
6c:99:89,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
00:1e:e5,"Cisco-Linksys, LLC",121 Theory Drive,Irvine    92612,US
48:44:87,Cisco SPVTG,5030 Sugarloaf Pkwy,Lawrenceville  GA  30044,US
38:c8:5c,Cisco SPVTG,5030 Sugarloaf Pkwy,Lawrenceville  GA  30044,US
d0:a5:a6,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
3c:5e:c3,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
64:f6:9d,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
18:e7:28,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
d0:72:dc,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
28:c7:ce,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
54:a2:74,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
80:e0:1d,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
04:6c:9d,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
84:b2:61,"Cisco Systems, Inc",170 West Tasman Drive,San Jose  CA  95134,US
70:de:e2,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
f0:cb:a1,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
18:20:32,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
60:fa:cd,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
00:3e:e1,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
40:3c:fc,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
48:60:bc,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
34:51:c9,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
40:6c:8f,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
d0:23:db,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
58:55:ca,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
dc:2b:61,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
40:a6:d9,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
64:b9:e8,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
d8:a2:5e,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
00:23:12,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
60:fb:42,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
00:0a:27,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
00:1d:4f,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
04:0c:ce,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
fc:25:3f,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
18:34:51,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
0c:77:1a,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
28:6a:ba,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
4c:b1:99,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
c0:9f:42,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
54:ea:a8,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
28:e1:4c,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
e4:c6:3d,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
54:e4:3a,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
04:db:56,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
04:e5:36,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
ac:3c:0b,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
70:11:24,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
04:26:65,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
ec:35:86,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
dc:9b:9c,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
54:72:4f,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
8c:7c:92,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
b0:34:95,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
a8:bb:cf,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
ac:7f:3e,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
28:0b:5c,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
ac:fd:ec,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
34:c0:59,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
f0:d1:a9,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
14:10:9f,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
04:f7:e4,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
f4:37:b7,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
70:56:81,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
fc:a3:86,"SHENZHEN CHUANGWEI-RGB ELECTRONICS CO.,LTD","Unit East Block22-24/F,Skyworth semiconductor design  Bldg., Gaoxin Ave.4.S.,Nanshan District,Shenzhen,China",SHENZHEN  GUANGDONG  518057,CN
d8:cf:9c,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
78:fd:94,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
2c:be:08,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
e8:80:2e,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
00:61:71,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
dc:37:14,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
40:33:1a,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
cc:c7:60,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
28:f0:76,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
bc:4c:c4,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
6c:40:08,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
20:a2:e4,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
14:13:57,"ATP Electronics, Inc.",2590 North First Street Suite 150,San Jose  CA  95131,US
d8:48:ee,"Hangzhou Xueji Technology Co., Ltd.","Room 1902, Tower D, West Intime City",Hangzhou  Zhejiang  310012,CN
a8:47:4a,"Hon Hai Precision Ind. Co.,Ltd.","Building D21,No.1, East Zone 1st Road",Chongqing  Chongqing  401332,CN
c4:00:49,Kamama,100 Enterprise Way,Scotts Valley  CA  95066,US
fc:cf:43,"HUIZHOU CITY HUIYANG DISTRICT MEISIQI INDUSTRY DEVELOPMENT CO,.LTD","Meisiqi lndustrialPark,Yuechang,",Huizhou  Guangdong  516000,CN
b4:ef:04,"DAIHAN Scientific Co., Ltd.","326, Sinpyoungsukhwaro","Wonju-si,  Gangwon-do  26358",KR
a4:de:c9,QLove Mobile Intelligence Information Technology (W.H.) Co. Ltd.,"Sun Jia Tuan Township, Huan Cui District, Weihai, P.R.China",Weihai  Shan Dong  264201,CN
cc:e0:c3,"EXTEN Technologies, Inc.","4201 W Parmer Lane Bldg A, Ste 200",Austin  TX  78727,US
7c:01:91,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
0c:54:b9,Nokia,600 March Road,Kanata  Ontario  K2K 2E6,CA
e4:35:c8,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808,CN
2c:1b:c8,"Hunan Topview Network System CO.,LTD","RM 3002,3009,3010 Yuelu High-Tech Zone, Hanpu Couty, Yuelu District",Changsha  Hunan  410208,CN
7c:71:76,Wuxi iData Technology Company Ltd.,"Floor 11, Building B1, Wuxi(Binhu) National Sensing Information Center, No. 999 Gaolang East Road, Wuxi City, Jiangsu Province, P.R.C.",Wuxi  Jiangsu  214131,CN
64:6a:74,"AUTH-SERVERS, LLC",43479 Stukely Dr,Sterling  VA  20166,US
4c:8e:cc,SILKAN SA,Immeuble le Sirius,Meudon La Foret  Ile de France  92360,FR
b8:b2:eb,Googol Technology (HK) Limited,"Unit 1008-09, 10/F C-Bons International Center",Kwun Tong  Kowloon  nil,HK
90:8d:78,D-Link International,"1 Internal Business Park, #03-12,The Synergy",Singapore   Singapore  609917,SG
80:d6:05,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
98:e8:48,Axiim,12126 NE 106th Pl,Kirkland  WA  98033,US
40:40:a7,Sony Corporation,1-7-1 Konan Minato-ku,Tokyo    108-0075,JP
c0:4a:09,"Zhejiang Everbright Communication Equip. Co,. Ltd",291# Wei 19th Rd.,Wenzhou  Zhejiang  325600,CN
a0:1e:0b,MINIX Technology Limited,"Unit 1501, Chevalier Commercial Center",Kowloon Bay  Kowloon  000000,HK
68:e8:eb,"Linktel Technologies Co.,Ltd","No.20 University Science Park Road,",Wuhan  Hubei  430223,CN
a8:45:cd,Siselectron Technology LTD.,"5F., No.232, Sec. 2, Sioulang Rd., Yonghe Dist.,",New Taipei City  Taiwan  23453,TW
d0:c1:93,"SKYBELL, INC","1 JENNER, SUITE 100",IRVINE  CA  92618,US
d4:83:04,"SHENZHEN FAST TECHNOLOGIES CO.,LTD","Room 202,Building No.5,Section 30,No.2 of Kefa Road,Nanshan District,Shenzhen,P.R.China",Shenzhen  Guangdong  518057,CN
dc:2b:2a,"Apple, Inc.",1 Infinite Loop,Cupertino  CA  95014,US
ac:64:62,zte corporation,"12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China",shenzhen   guangdong  518057,CN
48:13:7e,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350,KR
c0:25:a2,"NEC Platforms, Ltd.",2-3 Kandatsukasamachi,Chiyodaku  Tokyo  101-8532,JP
84:10:0d,"Motorola Mobility LLC, a Lenovo Company",222 West Merchandise Mart Plaza,Chicago  IL  60654,US
d0:0f:6d,T&W Electronics Company,"89# Jiang Nan RD, Lu Du",Taicang  Jiangsu  21500,CN
9c:8d:d3,Leonton Technologies,"3F, No.501-16, Zhongzheng Rd., Xindian Dist.",New Taipei City  Taiwan  231,TW
a4:38:31,RF elements s.r.o.,Jasenovská 2528,Humenne  SK  06603,SK
38:05:46,"Foctek Photonics, Inc.","No. 8, the 7th Road Phase II of Minhou Tieling Industrial District",Fuzhou  Fujian  350100,CN
10:cc:1b,"Liverock technologies,INC","Shinjuku 5-13-10,Joshu-Bldg. 4F",Tokyo  Shinjuku-ku  160-0022,JP
e8:07:34,"Champion Optical Network Engineering, LLC",23645 Mercantile Rd.,Beachwood  OH  44122,US
08:9b:4b,iKuai Networks,So Boss Tech Center 2 # 716,Fengtai District  Beijing  100068,CN
44:73:d6,Logitech,7700 Gateway Blvd,Newark  CA  94560,US
30:f7:72,"Hon Hai Precision Ind. Co.,Ltd.","Building D21,No.1, East Zone 1st Road",Chongqing  Chongqing  401332,CN
dc:3c:f6,Atomic Rules LLC,287 Chester Rd,Auburn  NH  03032,US
6c:72:20,D-Link International,"1 Internal Business Park, #03-12,The Synergy",Singapore   Singapore  609917,SG
30:a2:43,"Shenzhen Prifox Innovation Technology Co., Ltd.","Room B905, Bldg 4, Software Industry Park,",Shenzhen  Guangdong Province  518057,
e4:1a:2c,"ZPE Systems, Inc.","39420 Liberty Street,  #253",Fremont  CA  94538,US
e8:bd:d1,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808,CN
a8:15:d6,"Shenzhen Meione Technology CO., LTD","12th FloorFutian Sports Park Cultural Industries Headquarters Building No. 3030 Fuqiang Road, Futian District",Shenzhen  Guangdong  518000,CN
c0:7c:d1,PEGATRON CORPORATION,"5F No. 76, Ligong St., Beitou District",Taipei City  Taiwan  112,TW
f4:15:35,"SPON Communication Technology Co.,Ltd","B Building, Lugu International Industrial Zone, NO.229, Tongzipo Road, Changsha, China",changsha  hunan  410000,CN
38:0a:ab,Formlabs,35 Medford St,Somerville  MA  02143,US
e0:1a:ea,"Allied Telesis, Inc.",3041 Orchard Parkway,San Jose  CALIFORNIA  95134,US
d4:45:e8,"Jiangxi Hongpai Technology Co., Ltd.","5th Floor,C Region, Zhejiang University Science Park,No. 698,",Nanchang  Jiangxi  330096,CN
38:2d:e8,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350,KR
c0:89:97,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350,KR
04:c2:3e,HTC Corporation,"No. 23, Xinghua Rd., Taoyuan City",Taoyuan County  Taiwan  330,TW
90:d8:f3,zte corporation,"12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China",shenzhen   guangdong  518057,CN
34:26:06,"CarePredict, Inc.",PO Box 551686,Fort Lauderdale  Florida  33355,US
38:b7:25,Wistron Infocomm (Zhongshan) Corporation,"No.38,East Keji Road,Zhongshan Torch Development Zone,Zhongshan City,Guangdong,China",Zhongshan  Guangdong  528437,CN
ac:ec:80,"ARRIS Group, Inc.",6450 Sequence Drive,San Diego  CA  92121,US
fc:33:5f,Polyera,8045 Lamon Avenue,Skokie  IL  60077,US
f0:26:24,"WAFA TECHNOLOGIES CO., LTD.","Room302, Longtaili Building",Shenzhen  Guangdong  518057,CN
f8:f4:64,Rawe Electonic GmbH,Bregenzer Str. 67-69,Weiler im Allgäu  Bavaria  88171,DE
58:f1:02,BLU Products Inc.,"Tower 4, Excellence Century Center",Shenzhen  Guangdong  518000,CN
f4:c6:13,"Alcatel-Lucent Shanghai Bell Co., Ltd","No. 389, Ningqiao Road, Pudong Jinqiao",Shanghai    201206,CN
44:5f:8c,Intercel Group Limited,"Unit 6, 17/F, Vanta industrial Centre,","New Territories, Hong Kong",CN
b8:89:81,"Chengdu InnoThings Technology Co., Ltd.",West Port Technology Enterprise Incubator Park,Chengdu  Sichuan  610000,CN
ac:67:6f,Electrocompaniet A.S.,Breivikveien 7,Tau  Rogaland  4120,NO
e0:55:3d,Cisco Meraki,500 Terry A. Francois Blvd,San Francisco    94158,US
64:0d:e6,Petra Systems,One Cragwood Road,South Plainfield  NJ  07080,US
38:01:95,"Samsung Electronics Co.,Ltd","129, Samsung-ro, Youngtongl-Gu",Suwon  Gyeonggi-Do  16677,KR
94:9f:3e,"Sonos, Inc.",614 Chapala St,Santa Barbara  CA  93101,US
5c:51:88,"Motorola Mobility LLC, a Lenovo Company",222 West Merchandise Mart Plaza,Chicago  IL  60654,US
ec:01:33,TRINUS SYSTEMS INC.,UNITECH VENTURE TOWN SUITE 801,GOYANG-SI  GYEONGGI-DO  410-722,KR
44:97:5a,"SHENZHEN FAST TECHNOLOGIES CO.,LTD","Room 202,Building No.5,Section 30,No.2 of Kefa Road,Nanshan District,Shenzhen,P.R.China",Shenzhen  Guangdong  518057,CN
50:45:f7,Liuhe Intelligence Technology Ltd.,"7th Floor,Information Building,",Beijing  Beijing  100085,CN
dc:a3:ac,RBcloudtech,"5th Floor, Jiangnan Street NO.3900, Binjiang District, Hangzhou City.",Hangzhou  Zhejiang  310052,CN
84:d4:c8,Widex A/S,Nymoellevej 6,Lynge  Alleroed  DK3540,DK
ec:21:e5,Toshiba,"2-9,Suehiro-Cho",Ome  Tokyo  1988710,JP
28:b9:d9,Radisys Corporation,5435 NE Dawson Creek Drive,Hillsboro  OR  97124,US
0c:e7:25,Microsoft Corporation,1 Microsoft Way,Redmond  Washington  98052,FI
30:89:d3,HONGKONG UCLOUDLINK NETWORK TECHNOLOGY LIMITED,FLAT A-8 9/F DELYA INDUSTRIAL CENTRE 7 SHEK PAI TAU ROAD,Hong Kong,CN
84:2e:27,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350,KR
1c:ad:d1,"Bosung Electronics Co., Ltd.","74-12, Saemaeul-ro.",Gumi-si  Gyeongsangbuk-do  730-930,KR
08:2c:b0,Network Instruments,10701 Red Circle Dr,Minnetonka  Minnesota  55343,US
e0:db:10,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350,KR
a0:13:cb,"Fiberhome Telecommunication Technologies Co.,LTD",No.5 DongXin Road,Wuhan  Hubei  430074,CN
d0:04:92,"Fiberhome Telecommunication Technologies Co.,LTD",No.5 DongXin Road,Wuhan  Hubei  430074,CN
5c:b3:95,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808,CN
90:6c:ac,"Fortinet, Inc.",899 Kifer Road,Sunnyvale  California  94086,US
2c:c5:48,IAdea Corporation,"3F, No.33, Lane 77, Xing-ai Road",Taipei  Taiwan  114,TW
14:dd:a9,ASUSTek COMPUTER INC.,"15,Li-Te Rd., Peitou, Taipei 112, Taiwan",Taipei  Taiwan  112,TW
3c:da:2a,zte corporation,"12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China",shenzhen   guangdong  518057,CN
14:32:d1,"Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong",Gumi  Gyeongbuk  730-350,KR
18:16:c9,"Samsung Electronics Co.,Ltd","129, Samsung-ro, Youngtongl-Gu",Suwon  Gyeonggi-Do  16677,KR
54:61:72,ZODIAC AEROSPACE SAS,61 rue Pierre Curie,PLAISIR    78370,FR
ec:60:e0,AVI-ON LABS,2585 LARKSPUR DR,PARK CITY  UT  84060,US
3c:a3:1a,Oilfind International LLC,"12651 Briar Forest Dr, Suite 151",Houston  Texas  77077,US
18:4f:32,"Hon Hai Precision Ind. Co.,Ltd.","Building D21,No.1, East Zone 1st Road",Chongqing  Chongqing  401332,CN
00:fc:8d,Hitron Technologies. Inc,"No. 1-8, Lising 1st Rd. Hsinchu Science Park, Hsinchu, 300, Taiwan, R.O.C",Hsin-chu  Taiwan  300,TW
b4:6d:35,Dalian Seasky Automation Co;Ltd,"Room 408, DUT Science & Technology Park Building B, No.80 Software Park Road,          High-Tech Industrial Zone, Dalian, Liaoning, China",Dalian  Liao Ning  116023,CN
84:df:19,Chuango Security Technology Corporation,"6-17, Overseas Students Pioneer Park,",Fuzhou  Fujian  350015,CN
dc:15:db,"Ge Ruili Intelligent Technology ( Beijing ) Co., Ltd.","Room 821, block E, No.6 Taiping Street, Xicheng District",Beijing    100005,CN
64:59:f8,Vodafone Omnitel B.V.,"VIA JERVIS, 13 10015 IVREA (TO)",,IT
6c:44:18,Zappware,Ilgatlaan 19,Hasselt  Limburg  3500,BE
a8:d4:09,USA 111 Inc,"5885 Green Pointe Dr. Suite B Groveport, OH 43125",Groveport  Ohio  43125,US
6c:45:98,Antex Electronic Corp.,"170 He Ping St.,",Tainan City    73443,TW
68:a3:78,FREEBOX SAS,16 rue de la Ville l'Eveque,PARIS  IdF  75008,FR
e8:f2:e3,"Starcor Beijing Co.,Limited","NO.210 Block B, Building 2",Beijing  Berijing  100089,CN
30:f3:35,"HUAWEI TECHNOLOGIES CO.,LTD","No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park",Dongguan    523808,CN
b8:78:79,Roche Diagnostics GmbH,Sandhofer Strasse 116,Mannheim  Baden-Wuerttemberg  68305,DE
d0:83:d4,Xtel Wireless ApS,Alfred Nobels vej 21E,Aalborg Oest  Nordjylland  9220,DK
5c:a1:78,TableTop Media (dba Ziosk),12404 Park Central Drive,Dallas  TX  75251,US
34:0a:22,TOP-ACCESS ELECTRONICS CO LTD,No. 2 Building,"MingZhi Street  BaoAn District,ShenzheN  518131",CN
e8:66:c4,Diamanti,111 N. Market Street,San Jose  CA  95113,US
